letter,unit-0,unit-1,unit-2,unit-3,unit-4,unit-5,unit-6,unit-7,unit-8,unit-9,unit-10,unit-11,unit-12,unit-13,unit-14,unit-15,unit-16,unit-17,unit-18,unit-19,unit-20,unit-21,unit-22,unit-23,unit-24,unit-25,unit-26,unit-27
Charge Battery,0.284482708,0.481291675,0.521085579,0.483682211,0.230756908,0.423388684,0.337630889,0.357809561,0.353485419,0.128950455,0.383482494,1.017059409,1.574407244,0.289672288,2.105561921,0.654223554,1.574407244,0.288508607,2.218807449,0.808749254,1.412377318,0.292479096,2.121207066,1.269295518,1.11975206,0.17890478,0.865025951,0.152197791
Charge Battery,0.262586697,0.510159831,0.550100538,0.476740795,0.237270583,0.409385701,0.330464605,0.360599342,0.370950972,0.110255329,0.37376074,0.986153641,1.645100944,0.300292139,2.138326266,0.68760303,1.645100944,0.291024222,2.261589434,0.832110169,1.491439636,0.290681639,2.140561791,1.238136207,1.174026398,0.15269598,0.915958336,0.071981575
Charge Battery,0.289889684,0.48154918,0.535890843,0.486104343,0.201802912,0.443210352,0.325397419,0.343169677,0.350217586,0.142528231,0.377855805,1.046723703,1.597747792,0.291044299,2.096397648,0.630452453,1.597747792,0.284551788,2.217154105,0.848532655,1.432825757,0.291044299,2.116413616,1.295871618,1.095173914,0.170955424,0.832918,0.214909931
Charge Battery,0.304864786,0.500674439,0.54440321,0.505465691,0.251681579,0.431367479,0.341555616,0.363436908,0.360105611,0.129149223,0.362108067,1.040863876,1.621092412,0.285934574,2.124953211,0.620155735,1.621092412,0.275108225,2.244954063,0.824331116,1.466688871,0.282713151,2.158513043,1.288390416,1.149791644,0.183434685,0.891425495,0.149881043
Charge Battery,0.293673122,0.50846493,0.546474287,0.494752956,0.260768096,0.407251346,0.331147303,0.365593403,0.371155086,0.110431526,0.378185656,1.05368112,1.621321352,0.282842712,2.117799134,0.605744855,1.621321352,0.286441583,2.264056364,0.821776778,1.493563426,0.297140847,2.189576192,1.268800086,1.177554307,0.17502613,0.945954158,0.111748847
Charge Battery,0.313438134,0.506896878,0.546546645,0.515289119,0.253448439,0.434660487,0.345666449,0.384147686,0.379870334,0.144690903,0.385871817,1.09309329,1.665348744,0.299270628,2.146041538,0.611788469,1.665348744,0.282958229,2.29418311,0.828663386,1.523843717,0.313438134,2.250862217,1.385506502,1.214781645,0.198544541,0.899857015,0.194123217
Charge Battery,0.308014726,0.502160588,0.528905629,0.490831823,0.254379265,0.423430255,0.32683224,0.359331274,0.379934762,0.133117463,0.380981416,1.063676953,1.644242712,0.283791439,2.107749573,0.599485427,1.644242712,0.279550233,2.235778572,0.791316738,1.489735913,0.308014726,2.206691484,1.347896246,1.203983764,0.196028259,0.891081859,0.176521333
Charge Battery,0.29739642,0.517639447,0.563527572,0.526162897,0.247237194,0.451198019,0.335125321,0.368448989,0.380743299,0.166544509,0.390648484,1.088553496,1.678902819,0.298274993,2.146434308,0.569991314,1.678902819,0.296868028,2.29189304,0.843649081,1.552985739,0.325138253,2.253204635,1.411880272,1.232879405,0.188645669,0.880082208,0.209917396
Charge Battery,0.327193678,0.518004742,0.556609669,0.525225731,0.250834152,0.4542753,0.34549008,0.371390676,0.365777396,0.169880595,0.379025695,1.110404137,1.66225056,0.300309301,2.159698378,0.553742991,1.66225056,0.288598553,2.287852827,0.802251474,1.522945631,0.317984368,2.236067977,1.386750491,1.197433152,0.19242967,0.877058019,0.241348994
Charge Battery,0.323949893,0.513300613,0.557764862,0.517023229,0.263157895,0.438042835,0.344510387,0.361855907,0.375297311,0.147787144,0.380652932,1.120960442,1.630370455,0.300932566,2.155894205,0.515888613,1.630370455,0.299513065,2.292601056,0.81117278,1.516617239,0.328035172,2.254171973,1.374402995,1.201471149,0.19282904,0.913298768,0.211787719
Charge Battery,0.337598286,0.510492644,0.565685425,0.524365239,0.262339318,0.46499374,0.339055901,0.377010592,0.365198389,0.17265057,0.385205869,1.146095217,1.659773875,0.305205971,2.15172438,0.51710469,1.659773875,0.293117397,2.304587444,0.775091687,1.550819492,0.311250241,2.241379223,1.410450234,1.197989183,0.195567317,0.887847945,0.25918735
Charge Battery,0.341567678,0.52604246,0.553046659,0.526971773,0.252205666,0.451159211,0.33772612,0.365555101,0.36481074,0.168137111,0.376688327,1.157866383,1.653264223,0.303113487,2.163784072,0.517708587,1.653264223,0.303113487,2.295951403,0.789253139,1.521438976,0.327261579,2.253963684,1.399063046,1.186070434,0.192272142,0.90724555,0.251125552
Charge Battery,0.343288546,0.529364363,0.564582626,0.533203478,0.252354353,0.445817834,0.353853733,0.373180193,0.372420305,0.181276556,0.407576962,1.167064548,1.672710477,0.309436113,2.187991952,0.512064089,1.672710477,0.319525143,2.332429341,0.808594065,1.557582204,0.324277362,2.273233835,1.415575039,1.199055341,0.185905639,0.911245451,0.256363764
Charge Battery,0.309725028,0.518947907,0.566773432,0.520746692,0.24463439,0.448073741,0.338247603,0.367700313,0.366951584,0.160444926,0.393148136,1.112238152,1.664553115,0.304892269,2.157826597,0.500934221,1.664553115,0.293868399,2.287383486,0.804005375,1.549512859,0.325316128,2.239853052,1.384536635,1.215095735,0.172982636,0.906218585,0.207663941
Charge Battery,0.304555301,0.512591144,0.546693496,0.525588331,0.253534303,0.437437385,0.344034215,0.362090075,0.360619951,0.155982825,0.379287363,1.070059636,1.651346216,0.30991547,2.161189367,0.528209736,1.651346216,0.299631449,2.268265334,0.767555549,1.516028542,0.323502139,2.218657125,1.38079998,1.217217815,0.192562517,0.880745058,0.190063402
Charge Battery,0.331931462,0.515381761,0.547179143,0.502543467,0.245009692,0.461547315,0.333846467,0.360914455,0.369496734,0.177937372,0.365594254,1.078564865,1.692525002,0.300516626,2.145499049,0.515381761,1.692525002,0.278496968,2.236851842,0.795025439,1.535595503,0.310086836,2.19941846,1.400966517,1.212319886,0.200138074,0.847297647,0.23323516
Charge Battery,0.311174946,0.52917879,0.562274564,0.510827345,0.250941724,0.449282369,0.346584431,0.364034375,0.386448246,0.157139076,0.381816595,1.092497993,1.675728367,0.30274426,2.173839203,0.516390819,1.675728367,0.280561377,2.253361135,0.821127635,1.509976885,0.316330044,2.219490389,1.367582725,1.195383255,0.17406827,0.884169353,0.213062737
Charge Battery,0.280517787,0.50300552,0.531737043,0.502074698,0.261333538,0.43268249,0.333973744,0.367182904,0.388236591,0.164398987,0.367748671,1.006682454,1.646012002,0.297250043,2.129219548,0.538439263,1.646012002,0.285658593,2.23304422,0.803966259,1.516814969,0.310589273,2.193356061,1.365790839,1.238712026,0.187997434,0.862537474,0.144906594
Charge Battery,0.279437163,0.517924108,0.537840335,0.479124273,0.259749174,0.445567237,0.330943082,0.363850884,0.375991765,0.140719509,0.393501359,0.98953388,1.672233905,0.29919425,2.144446933,0.613548505,1.672233905,0.293685024,2.233144594,0.813532578,1.504645591,0.32108065,2.163968583,1.322923879,1.212705357,0.189819488,0.84534402,0.185742718
Charge Battery,0.258935835,0.488705889,0.522528046,0.484224539,0.252302641,0.390766403,0.334236415,0.374561721,0.36632284,0.119748469,0.390766403,0.950932617,1.574552994,0.301145956,2.119869688,0.613212406,1.574552994,0.286132682,2.215805849,0.781594791,1.441458476,0.299856246,2.101139069,1.258129268,1.162755682,0.174423074,0.854041385,0.096944902
Charge Battery,0.27925195,0.482063607,0.50846053,0.454235925,0.223606798,0.393758646,0.336877186,0.354913092,0.347071629,0.158548462,0.362078607,0.942814448,1.49224294,0.283652456,2.099038662,0.627577255,1.49224294,0.27925195,2.165450141,0.723967154,1.342221902,0.291783507,2.044572138,1.297280147,1.103871419,0.190845535,0.74888296,0.193945041
Charge Battery,0.277375201,0.49114166,0.505043355,0.455277207,0.233235903,0.390417441,0.318963746,0.352142506,0.349303642,0.144911269,0.380555636,0.945376339,1.507463931,0.293083435,2.100394777,0.658935683,1.507463931,0.286840261,2.180010064,0.75544128,1.357022393,0.298590704,2.063878508,1.273049615,1.119975302,0.183743753,0.79171351,0.153701611
Charge Battery,0.281527201,0.487709608,0.517973912,0.457269841,0.200500781,0.411182535,0.332393703,0.347150865,0.339852392,0.145601714,0.382705837,0.984753583,1.472298753,0.298070266,2.113135421,0.655526498,1.472298753,0.292108258,2.198077498,0.765411675,1.325765085,0.298070266,2.061787484,1.278441389,1.077119533,0.175214757,0.787224254,0.20655173
Charge Battery,0.288426169,0.482807879,0.52292282,0.457221745,0.214355489,0.413667366,0.331792415,0.362105909,0.352943289,0.153690239,0.371390676,0.995377246,1.457501405,0.295074508,2.106087237,0.634632666,1.457501405,0.279161305,2.204325685,0.752467206,1.327234615,0.296676998,2.082790734,1.288276047,1.08794333,0.176166066,0.79573215,0.200430571
Charge Battery,0.312713022,0.458139002,0.469448789,0.414878767,0.199098756,0.379504913,0.292916242,0.311753041,0.33682448,0.158911622,0.348953367,0.976378947,1.340523265,0.268769032,2.018294002,0.588703448,1.340523265,0.251186767,2.072966463,0.724924254,1.188050911,0.294447174,2.007348807,1.281215702,1.032009248,0.183427261,0.72657627,0.249840714
Charge Battery,0.30925625,0.445160451,0.472784413,0.411808121,0.188337114,0.381795338,0.297787124,0.316748782,0.325984711,0.160842414,0.332991152,0.969638012,1.32570494,0.268131436,2.009942309,0.598336524,1.32570494,0.256823337,2.084773534,0.670642839,1.196611804,0.284573443,1.985214678,1.274952488,1.015995199,0.181399632,0.710286664,0.260365895
Charge Battery,0.320993932,0.443243606,0.453490202,0.407890197,0.176074742,0.373135166,0.280781882,0.309988947,0.334372139,0.146503041,0.331845361,0.958747927,1.314744992,0.268131512,1.989891689,0.559122851,1.314744992,0.234500599,2.032353864,0.634846509,1.162801676,0.286224857,1.992656787,1.257397275,1.033933619,0.174875581,0.735334509,0.223473444
Charge Battery,0.168799143,0.502732261,0.542949832,0.299771603,0.074942901,0.334745866,0.345618366,0.38641308,0.23699026,0.26689488,0.440578698,0.625595607,1.796838929,0.330421068,2.173627736,1.071485974,1.796838929,0.427160103,2.306185845,0.849979855,1.724759265,0.270210471,1.707397282,1.337601616,1.081981946,0.207066927,0.370116605,0.255621724
Charge Battery,0.328619525,0.420847706,0.447874883,0.382191538,0.186700174,0.361315875,0.280108966,0.300498326,0.310402779,0.148874988,0.310402779,0.905135336,1.318973423,0.256452412,1.956330209,0.569532251,1.318973423,0.24383217,2.014172083,0.607851727,1.190337068,0.274416064,1.903785668,1.215703455,0.9988484,0.171842253,0.689327673,0.22150126
Charge Battery,0.32551921,0.414862753,0.428248851,0.358079886,0.174382998,0.336691757,0.266178205,0.293084975,0.275439332,0.160333842,0.301000484,0.907330759,1.237717891,0.242900318,1.92330533,0.55839626,1.237717891,0.230176841,1.971455975,0.545962558,1.11718545,0.255603697,1.813866652,1.160324956,0.906985175,0.160333842,0.655118701,0.253510063
Charge Battery,0.313206552,0.400704039,0.431540085,0.352409219,0.169347831,0.302816695,0.26077612,0.290366804,0.268106968,0.150695354,0.28555819,0.874309025,1.181222191,0.243317988,1.904304862,0.563140487,1.181222191,0.235477316,1.966298613,0.523319221,1.112342983,0.25323314,1.781635795,1.142232758,0.915972422,0.157875301,0.65155079,0.226417078
Charge Battery,0.227286331,0.498011661,0.479644197,0.425901776,0.082258301,0.340308712,0.364494463,0.376609537,0.418504945,0.297462703,0.399251088,0.694433673,1.663180044,0.31030868,2.169163435,0.741466306,1.663180044,0.342215218,2.192582278,0.624484172,1.541657508,0.384812521,2.149700014,1.862026795,1.455297907,0.250178856,0.288806577,0.407636921
Charge Battery,0.28856796,0.49993813,0.489559393,0.433815619,0.067661472,0.330163098,0.355429481,0.367243253,0.362324973,0.290064803,0.401062681,0.6771631,1.675219332,0.309864225,2.163137437,0.756478249,1.675219332,0.3448278,2.216951185,0.650984825,1.58391444,0.362154186,2.085436948,1.804953453,1.408295499,0.243956905,0.281623954,0.397498986
Charge Battery,0.327175161,0.387042479,0.415345254,0.326451322,0.158538777,0.301493513,0.251437408,0.261581917,0.250494809,0.153805205,0.277276277,0.856420198,1.153051887,0.228647875,1.866770089,0.532630335,1.153051887,0.231219924,1.913376317,0.48503539,1.076911054,0.240866023,1.723201836,1.111661635,0.872903824,0.158538777,0.62295855,0.238769888
Charge Battery,0.310987771,0.386255192,0.422382943,0.349511211,0.153684094,0.320593307,0.247974478,0.26104983,0.255116104,0.12773109,0.276712266,0.888268589,1.184827711,0.235424441,1.869364149,0.519725183,1.184827711,0.222696187,1.908311795,0.541645334,1.068950514,0.245227746,1.750637263,1.077757868,0.863692866,0.141096125,0.675104648,0.214065428
Charge Battery,0.33363528,0.42145581,0.44384682,0.365034245,0.167705098,0.346770818,0.262797451,0.276812211,0.273061348,0.166770801,0.294108823,0.942669083,1.207942466,0.23251344,1.915528648,0.555090083,1.207942466,0.22926513,1.972086459,0.580193933,1.085932779,0.255440795,1.821606434,1.198879685,0.880695748,0.170293864,0.625149982,0.318296246
Charge Battery,0.31480732,0.416261428,0.445559102,0.364519735,0.167600381,0.348495785,0.274419657,0.278189178,0.288000126,0.178542119,0.29557183,0.917228388,1.275392264,0.233670049,1.923039534,0.563144453,1.275392264,0.222602391,1.966532891,0.605752419,1.128108913,0.264104703,1.844100589,1.232118663,0.926881167,0.175870515,0.613980948,0.306887647
Charge Battery,0.293593009,0.417457026,0.460291479,0.386968198,0.177159509,0.336809673,0.274925497,0.281668858,0.284298663,0.143902582,0.315377373,0.962777104,1.200341848,0.242001405,1.93201275,0.562245362,1.200341848,0.233287568,2.000258833,0.638757692,1.089533576,0.252471124,1.869158971,1.149336014,0.913420152,0.16797198,0.719962466,0.24950608
Charge Battery,0.289451422,0.432584466,0.463546013,0.389461698,0.175148331,0.367857827,0.274461154,0.297351226,0.306829127,0.118216113,0.327776529,0.987825544,1.290378243,0.256352916,1.96112258,0.564353422,1.290378243,0.247834716,2.051371731,0.651013777,1.167451181,0.266777989,1.94073343,1.135601291,0.953196058,0.14630682,0.806823785,0.183325638
Charge Battery,0.261391719,0.437570775,0.473394531,0.400852274,0.203942653,0.351827285,0.288171849,0.295240116,0.316845454,0.11312703,0.344062429,0.97176638,1.317793673,0.269955428,1.992038901,0.605755075,1.317793673,0.23624627,2.050378651,0.644206316,1.163003577,0.267972864,1.96667942,1.135191523,0.99501066,0.152009879,0.831994421,0.143591632
Charge Battery,0.259638939,0.452435616,0.492524278,0.41387206,0.220161963,0.35436976,0.292205479,0.302241193,0.317052044,0.109230923,0.337225598,0.945100005,1.387195089,0.266022712,2.007164646,0.606330019,1.387195089,0.25102326,2.090227965,0.677429893,1.253927462,0.271021489,1.985424142,1.122610147,1.041459711,0.153020788,0.867552464,0.086785326
Charge Battery,0.276480728,0.463434922,0.496604542,0.431253044,0.215217923,0.370346752,0.299309379,0.318434477,0.332497714,0.120310476,0.332968008,0.975724439,1.426552498,0.272490075,2.031016824,0.590525831,1.426552498,0.248302271,2.10567023,0.723054142,1.272785444,0.281111278,2.027990503,1.20407986,1.055868359,0.176243389,0.828120514,0.148275959
Charge Battery,0.301668027,0.476727482,0.510975109,0.448552695,0.251822624,0.381289716,0.299806682,0.322425831,0.328324354,0.104669087,0.31641737,1.005144703,1.441932153,0.275480751,2.048004461,0.605585094,1.441932153,0.251027477,2.128386241,0.710069237,1.278306056,0.267976259,2.033328854,1.145196669,1.034587769,0.169671697,0.89625816,0.110612413
Charge Battery,0.297547411,0.460764241,0.497450576,0.447958997,0.260353985,0.380691945,0.311051754,0.333767044,0.347034447,0.105584948,0.325871953,0.976408181,1.487873789,0.275981298,2.042055195,0.573721323,1.487873789,0.243726728,2.128892495,0.726378918,1.341028058,0.274799359,2.071628087,1.168559005,1.111564902,0.162623539,0.911808055,0.070454161
Charge Battery,0.279202109,0.468905004,0.49708403,0.452067931,0.253909263,0.382051379,0.305160956,0.339664025,0.349568128,0.110923677,0.325602813,0.923958682,1.490602056,0.279202109,2.047905122,0.575058897,1.490602056,0.248032881,2.129963295,0.765920414,1.361537337,0.287382862,2.073729479,1.202068558,1.15632936,0.174180318,0.875245264,0.051930537
Charge Battery,0.27732268,0.511821502,0.550081773,0.50403669,0.255620876,0.416399677,0.340085817,0.357929992,0.377945791,0.154349103,0.366661275,0.970756677,1.687532493,0.282793778,2.128740051,0.588961998,1.687532493,0.279099269,2.249203541,0.807487695,1.562744643,0.317693596,2.219739618,1.394397931,1.303529594,0.195339127,0.845112481,0.14679925
Charge Battery,0.296289335,0.525053753,0.553737554,0.534120495,0.278048714,0.445387871,0.34639896,0.374261649,0.387630052,0.167722269,0.377101895,1.032642141,1.699343394,0.291669842,2.158637258,0.620173673,1.699343394,0.295469723,2.276161217,0.801649769,1.543026016,0.314705694,2.245591493,1.412360386,1.270481634,0.197962264,0.896474595,0.14340347
Charge Battery,0.286136528,0.51489871,0.545601523,0.526622074,0.271016736,0.429066939,0.332780738,0.360102,0.374279557,0.156874344,0.365191572,0.976825654,1.692554895,0.288114454,2.132323965,0.640042592,1.692554895,0.282139081,2.247720621,0.80521255,1.54104592,0.305339763,2.212664148,1.358502001,1.282744337,0.188901725,0.893209382,0.083691453
Charge Battery,0.28734206,0.500433167,0.536250877,0.51799125,0.262798481,0.421244956,0.335938486,0.372633793,0.37202121,0.154014491,0.379186632,0.993455457,1.675042058,0.29049976,2.120793437,0.628374478,1.675042058,0.277160258,2.235394669,0.788626848,1.520171219,0.317509007,2.208314649,1.373069802,1.265754653,0.18765864,0.871760951,0.122319821
Charge Battery,0.293001418,0.49308696,0.544774716,0.521151904,0.25216877,0.453070901,0.335938486,0.363085441,0.36745636,0.154014491,0.385036228,1.030596608,1.675205448,0.282862065,2.108843752,0.647396589,1.675205448,0.286706347,2.254252234,0.792550389,1.52759491,0.317509007,2.214750132,1.38659107,1.244090126,0.193168615,0.882732816,0.14950577
Charge Battery,0.294378769,0.516548941,0.560058422,0.547615644,0.280431032,0.447696765,0.350016407,0.389599958,0.387397173,0.161628502,0.389484332,1.019492924,1.73885062,0.309009536,2.171981337,0.666546547,1.73885062,0.304309497,2.31601623,0.803391155,1.59521964,0.324369768,2.265067059,1.423957572,1.307576337,0.19566512,0.890399606,0.12909363
Charge Battery,0.31991502,0.541702721,0.59694451,0.564550343,0.271336955,0.472204936,0.370398205,0.411421429,0.407798559,0.16662677,0.435939311,1.131133882,1.798941234,0.33625653,2.24327088,0.681422779,1.798941234,0.323486275,2.407344753,0.837717842,1.639390656,0.343579558,2.360396069,1.504485077,1.311947529,0.209172158,0.919966282,0.211674579
Charge Battery,0.288277236,0.578859269,0.603707553,0.574400314,0.284429092,0.444639535,0.400298328,0.433873366,0.443916123,0.191653192,0.426939479,1.0560943,1.871932753,0.349734256,2.323236715,0.715177195,1.871932753,0.355076008,2.453460291,0.880875264,1.703720339,0.364896805,2.404044648,1.567460674,1.405747091,0.216194654,0.899443762,0.163748559
Charge Battery,0.274360265,0.512529363,0.531382752,0.498584322,0.22640551,0.411428854,0.351352573,0.377936715,0.385154491,0.155201603,0.388571404,0.962886227,1.698808813,0.305875009,2.166137004,0.665177893,1.698808813,0.291869205,2.245294051,0.819280049,1.514973852,0.310639704,2.176941927,1.382280674,1.24294292,0.191621521,0.83481912,0.139502573
Charge Battery,0.274360265,0.509583561,0.531313647,0.495333293,0.222314,0.42339251,0.345025178,0.378616196,0.377936715,0.156380068,0.375890903,0.972939286,1.680357953,0.314282662,2.166137004,0.675693459,1.680357953,0.300424414,2.253944834,0.818472921,1.501315181,0.310639704,2.161028643,1.376184089,1.211739109,0.187162342,0.810493346,0.165505983
Charge Battery,0.27578162,0.51827191,0.525522809,0.489482769,0.231137086,0.418642517,0.336386306,0.371301104,0.378230808,0.130353029,0.365662799,0.969138689,1.658944292,0.30745963,2.158379843,0.674809903,1.658944292,0.285433246,2.231284442,0.788025316,1.468246174,0.304428007,2.165861251,1.330823613,1.218016663,0.177581553,0.864878683,0.113299094
Charge Battery,0.263992986,0.512529363,0.531313647,0.479436893,0.226243271,0.402861178,0.345025178,0.377936715,0.388004008,0.122697641,0.375890903,0.95476757,1.645380706,0.314282662,2.168627411,0.665177893,1.645380706,0.291869205,2.24524499,0.799546394,1.474365422,0.302859011,2.14848661,1.310136393,1.207823752,0.173520667,0.851498427,0.103546568
Charge Battery,0.294989059,0.500285225,0.515453071,0.472118484,0.260171128,0.421684009,0.34222566,0.363255215,0.366675312,0.120921332,0.347191709,0.96902822,1.638429365,0.30144682,2.140450044,0.639409499,1.638429365,0.27078372,2.187452873,0.770349236,1.431657559,0.298474486,2.125267458,1.266094673,1.179956236,0.1819219,0.864954049,0.124696493
Charge Battery,0.27741349,0.500913521,0.524397159,0.476273378,0.237455782,0.40191556,0.334562905,0.367035456,0.363803438,0.14396315,0.352311996,0.949582433,1.625971212,0.303012408,2.134551253,0.641570194,1.625971212,0.270741247,2.208449182,0.798552867,1.454716237,0.300614022,2.133319364,1.296168127,1.200490096,0.173925052,0.852099975,0.097593725
Charge Battery,0.275310027,0.492308646,0.512931015,0.447593687,0.201219056,0.397783152,0.333926646,0.352793877,0.361970655,0.137065482,0.375908218,0.978595112,1.50128835,0.292979368,2.117547355,0.665728008,1.50128835,0.281275164,2.197547938,0.800487745,1.342298523,0.290202249,2.083234403,1.283392742,1.104800734,0.177255601,0.800892287,0.179299615
Charge Battery,0.262556093,0.468216335,0.505433455,0.440983309,0.20867825,0.382879155,0.320401022,0.347583569,0.349388038,0.112145615,0.370356542,0.99202923,1.440563786,0.285916339,2.070844767,0.632219349,1.440563786,0.268330501,2.165093008,0.777220488,1.298784698,0.298031059,2.057058278,1.210088339,1.065272664,0.151500383,0.848535548,0.146219992
Charge Battery,0.292211444,0.472568754,0.501138492,0.444857453,0.151748432,0.368050184,0.317678388,0.335886469,0.331719556,0.173153767,0.373158617,0.985953429,1.41142413,0.284710724,2.072483014,0.639780601,1.41142413,0.26605034,2.14707288,0.728502799,1.260486498,0.298878723,2.053623906,1.357108432,1.067717234,0.186268429,0.699774214,0.294844033
Charge Battery,0.242821466,0.379299255,0.34340141,0.310963202,0.25,0.206040846,0.108593061,0.153573779,0.108593061,0.103020423,0.097128586,0.893503809,0.276859068,0.175101049,1.137897764,0.068680282,0.276859068,0.108593061,1.206312016,0.048564293,0.338211165,0.153573779,1.169583057,0.123815139,0.293402293,0.153573779,1.099420945,0.206040846
Charge Battery,0.273339567,0.469632462,0.497465026,0.449487655,0.245348239,0.372373893,0.300217431,0.334161559,0.3554516,0.113163036,0.332325829,0.929180733,1.440075447,0.278219696,2.045166984,0.596960764,1.440075447,0.252879018,2.13188717,0.720985821,1.320067229,0.291813255,2.084863495,1.217128973,1.157463898,0.166040149,0.868893279,0.060584429
Charge Battery,0.288721721,0.462436637,0.496111412,0.440541512,0.261130531,0.376114655,0.301170516,0.332377044,0.353553391,0.108543976,0.336718873,0.924218652,1.43696923,0.266029069,2.025439404,0.5994537,1.43696923,0.260666574,2.12124426,0.699591784,1.321013804,0.290254891,2.059966875,1.174735386,1.139481608,0.161946281,0.886470286,0.044915817
Charge Battery,0.275562119,0.475612737,0.497958875,0.440876528,0.257275487,0.370817003,0.310125904,0.348392842,0.352705985,0.110741838,0.337990703,0.913062608,1.466065828,0.280396911,2.060997585,0.611591791,1.466065828,0.265944704,2.147442146,0.71375753,1.347762468,0.296132143,2.073512481,1.196101746,1.162554502,0.168497573,0.878173432,0.038884055
Charge Battery,0.284787448,0.464541496,0.492410112,0.441726104,0.266414064,0.383317402,0.302184915,0.349215148,0.361913688,0.094582782,0.341764694,0.94032422,1.403129978,0.283003793,2.045416482,0.576643314,1.403129978,0.266572409,2.133548618,0.726446047,1.296723605,0.296831099,2.063225464,1.156392515,1.123070733,0.162788595,0.906880517,0.038975833
Charge Battery,0.281995503,0.482359466,0.513453761,0.444886499,0.254792212,0.397918582,0.308511671,0.32880159,0.353553391,0.067633154,0.362035453,0.972981228,1.466881635,0.291203429,2.077852279,0.57854254,1.466881635,0.262780295,2.133641926,0.720233854,1.30560692,0.296590999,2.070302905,1.112947599,1.10246509,0.142857143,0.957672084,0.056274186
Charge Battery,0.282899235,0.480569331,0.49234683,0.450123845,0.255165154,0.373200663,0.318912925,0.349224454,0.355276447,0.118091654,0.328246254,0.884621178,1.467114495,0.290337066,2.084423532,0.620030429,1.467114495,0.264060965,2.148551343,0.689553551,1.347177491,0.289110716,2.073378538,1.19809169,1.188900225,0.169906917,0.87548682,0.00942474
Charge Battery,0.271045863,0.465675781,0.505116432,0.457814129,0.252558216,0.364477106,0.320571012,0.353278264,0.357775708,0.111948253,0.302681762,0.846774346,1.502518773,0.277350098,2.058773414,0.632250511,1.502518773,0.260973512,2.150455721,0.728301798,1.4034468,0.279677552,2.058773414,1.199611,1.213294265,0.174670946,0.859438421,0.054209173
Charge Battery,0.273565354,0.487967849,0.52577969,0.469961036,0.204226582,0.40135301,0.329416309,0.363528488,0.363779457,0.124560009,0.351530896,0.944812866,1.554639005,0.292275286,2.105655865,0.679898204,1.554639005,0.28802893,2.226107259,0.773405734,1.429330689,0.294917551,2.109098834,1.271883376,1.170544454,0.158135527,0.837483202,0.122342146
Charge Battery,0.2553151,0.496196871,0.560720347,0.545424663,0.271281262,0.423759776,0.323785478,0.400591218,0.407145029,0.175875284,0.364788124,0.98071502,1.744084578,0.301714704,2.116225366,0.717091674,1.744084578,0.31649025,2.35302887,0.834498528,1.680802966,0.337288828,2.319372611,1.465469973,1.408476961,0.19033094,0.922579086,0.059406797
Charge Battery,0.2742397,0.502230774,0.561391133,0.564453637,0.276392167,0.432615946,0.340018443,0.409587713,0.420363053,0.177679132,0.3907397,1.037025991,1.73723739,0.305465073,2.14376613,0.726682941,1.73723739,0.323287178,2.377660641,0.834164367,1.652527751,0.348160001,2.363069305,1.508550496,1.39221441,0.193916751,0.918215853,0.121052028
Charge Battery,0.276907327,0.514369962,0.576969054,0.568517653,0.285321119,0.437137403,0.341484496,0.400769337,0.42475645,0.17830642,0.380058475,0.994428926,1.72473113,0.300348166,2.152109002,0.718910066,1.72473113,0.325822983,2.37434491,0.872637467,1.652614024,0.36121053,2.384516427,1.526732816,1.435063044,0.203652025,0.942167059,0.112965818
Charge Battery,0.253979531,0.517821206,0.573727718,0.555227915,0.280827978,0.420434216,0.349822413,0.410087106,0.440029073,0.188023897,0.371390676,0.914250166,1.713550655,0.29499616,2.157937745,0.730152743,1.713550655,0.324830826,2.36043017,0.824737201,1.654347305,0.350598934,2.35962356,1.546480619,1.475607536,0.204910882,0.893124931,0.12559009
Charge Battery,0.260912577,0.511814454,0.563571167,0.550766613,0.266692988,0.411282977,0.352067663,0.409158841,0.425983233,0.177727244,0.376438171,0.912821213,1.697047289,0.31741385,2.176229876,0.720950129,1.697047289,0.325043042,2.359226869,0.827714054,1.630267305,0.336081328,2.323686887,1.496501384,1.430714778,0.202640235,0.878775871,0.104365031
Charge Battery,0.255654996,0.501180106,0.54186242,0.511309993,0.244188357,0.407200154,0.338274092,0.391590843,0.390562369,0.143573582,0.383154591,0.919319485,1.605545944,0.2950914,2.127863463,0.670351806,1.605545944,0.302328819,2.276467146,0.797746953,1.519473064,0.318682557,2.204365156,1.376561685,1.296396367,0.190260598,0.843512491,0.080845208
Charge Battery,0.26891166,0.485638474,0.509972136,0.459120857,0.220538522,0.373112084,0.318440035,0.344997949,0.37702681,0.128523569,0.354573936,0.914937775,1.478238338,0.29307883,2.091115288,0.612044535,1.478238338,0.277972972,2.150013178,0.762765696,1.3390185,0.300652376,2.084742266,1.284664347,1.169886135,0.176118458,0.800110114,0.11575052
Charge Battery,0.274721128,0.496116998,0.518069712,0.4707481,0.225288076,0.398582394,0.334917619,0.34966291,0.356211724,0.117360917,0.355681647,0.942948007,1.524764133,0.299212804,2.124808537,0.614295117,1.524764133,0.281840313,2.183492961,0.754358405,1.370993305,0.301255236,2.094759859,1.248584104,1.15464607,0.172112293,0.847749518,0.095660563
